Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2009,All Causes,All causes,Minnesota,"37,851",652.10
2008,All Causes,All causes,Minnesota,"38,499",674.00
2007,All Causes,All causes,Minnesota,"37,138",663.10
2006,All Causes,All causes,Minnesota,"37,028",675.60
2005,All Causes,All causes,Minnesota,"37,535",698.60
2004,All Causes,All causes,Minnesota,"37,034",699.70
2003,All Causes,All causes,Minnesota,"37,620",720.90
2002,All Causes,All causes,Minnesota,"38,510",751.30
2001,All Causes,All causes,Minnesota,"37,735",748.20
2000,All Causes,All causes,Minnesota,"37,690",760.70
1999,All Causes,All causes,Minnesota,"38,537",784.50
2016,All Causes,All causes,Mississippi,"31,741",948.90
2015,All Causes,All causes,Mississippi,"31,783",963.70
2014,All Causes,All causes,Mississippi,"30,557",937.60
2013,All Causes,All causes,Mississippi,"30,703",959.60
2012,All Causes,All causes,Mississippi,"29,544",942.90
2011,All Causes,All causes,Mississippi,"29,278",956.10
2010,All Causes,All causes,Mississippi,"28,965",962.00
2009,All Causes,All causes,Mississippi,"28,275",950.50
2008,All Causes,All causes,Mississippi,"28,984",982.80
2007,All Causes,All causes,Mississippi,"28,255",973.30
2006,All Causes,All causes,Mississippi,"28,564",999.10
2005,All Causes,All causes,Mississippi,"29,196","1,028.70"
2004,All Causes,All causes,Mississippi,"27,871",996.60
2003,All Causes,All causes,Mississippi,"28,489","1,031.60"
2002,All Causes,All causes,Mississippi,"28,853","1,051.60"
2001,All Causes,All causes,Mississippi,"28,259","1,034.30"
2000,All Causes,All causes,Mississippi,"28,654","1,051.90"
1999,All Causes,All causes,Mississippi,"28,185","1,043.40"
2016,All Causes,All causes,Missouri,"59,873",808.20
2015,All Causes,All causes,Missouri,"59,871",816.90
2014,All Causes,All causes,Missouri,"58,320",807.00
2013,All Causes,All causes,Missouri,"57,444",807.70
2012,All Causes,All causes,Missouri,"56,094",803.00
2011,All Causes,All causes,Missouri,"55,848",812.00
2010,All Causes,All causes,Missouri,"55,281",819.50
2009,All Causes,All causes,Missouri,"54,263",815.30
2008,All Causes,All causes,Missouri,"56,578",861.30
2007,All Causes,All causes,Missouri,"54,166",837.70
2006,All Causes,All causes,Missouri,"54,681",859.00
2005,All Causes,All causes,Missouri,"54,656",873.30
2004,All Causes,All causes,Missouri,"53,950",872.70
2003,All Causes,All causes,Missouri,"55,582",907.00
2002,All Causes,All causes,Missouri,"55,940",922.30
2001,All Causes,All causes,Missouri,"54,982",913.40
2000,All Causes,All causes,Missouri,"54,865",920.80
1999,All Causes,All causes,Missouri,"55,931",945.00
2016,All Causes,All causes,Montana,"9,905",743.20
2015,All Causes,All causes,Montana,"9,942",762.70
2014,All Causes,All causes,Montana,"9,381",732.10
2013,All Causes,All causes,Montana,"9,511",761.30
2012,All Causes,All causes,Montana,"8,976",732.40
2011,All Causes,All causes,Montana,"9,115",760.60
2010,All Causes,All causes,Montana,"8,827",754.70
2009,All Causes,All causes,Montana,"8,730",758.00
2008,All Causes,All causes,Montana,"8,913",788.70
2007,All Causes,All causes,Montana,"8,624",775.40
2006,All Causes,All causes,Montana,"8,472",782.20
2005,All Causes,All causes,Montana,"8,528",807.10
2004,All Causes,All causes,Montana,"8,094",783.00
2003,All Causes,All causes,Montana,"8,467",837.60
2002,All Causes,All causes,Montana,"8,506",854.40
2001,All Causes,All causes,Montana,"8,265",844.10
2000,All Causes,All causes,Montana,"8,096",843.30
1999,All Causes,All causes,Montana,"8,128",857.60
2016,All Causes,All causes,Nebraska,"16,217",707.00
2015,All Causes,All causes,Nebraska,"16,740",739.20
2014,All Causes,All causes,Nebraska,"15,978",718.20
2013,All Causes,All causes,Nebraska,"15,754",714.70
2012,All Causes,All causes,Nebraska,"15,659",719.00
2011,All Causes,All causes,Nebraska,"15,476",719.80
2010,All Causes,All causes,Nebraska,"15,171",717.80
2009,All Causes,All causes,Nebraska,"14,810",710.90
2008,All Causes,All causes,Nebraska,"15,461",751.30
2007,All Causes,All causes,Nebraska,"15,263",750.40
2006,All Causes,All causes,Nebraska,"14,899",743.70
2005,All Causes,All causes,Nebraska,"14,963",757.80
2004,All Causes,All causes,Nebraska,"14,657",751.90
2003,All Causes,All causes,Nebraska,"15,465",798.20
2002,All Causes,All causes,Nebraska,"15,738",820.20
2001,All Causes,All causes,Nebraska,"15,174",796.60
2000,All Causes,All causes,Nebraska,"14,992",794.60
1999,All Causes,All causes,Nebraska,"15,579",830.10
2016,All Causes,All causes,Nevada,"23,902",762.60
2015,All Causes,All causes,Nevada,"22,879",757.20
2014,All Causes,All causes,Nevada,"21,793",749.20
2013,All Causes,All causes,Nevada,"21,468",769.80
2012,All Causes,All causes,Nevada,"20,785",774.60
2011,All Causes,All causes,Nevada,"20,343",789.70
2010,All Causes,All causes,Nevada,"19,623",795.40
2009,All Causes,All causes,Nevada,"19,224",794.60
2008,All Causes,All causes,Nevada,"19,335",828.70
2007,All Causes,All causes,Nevada,"18,687",822.00
2006,All Causes,All causes,Nevada,"18,872",864.70
2005,All Causes,All causes,Nevada,"19,029",904.80
2004,All Causes,All causes,Nevada,"17,929",887.60
2003,All Causes,All causes,Nevada,"17,858",927.30
2002,All Causes,All causes,Nevada,"16,927",922.30
2001,All Causes,All causes,Nevada,"16,285",923.50
2000,All Causes,All causes,Nevada,"15,261",918.70
1999,All Causes,All causes,Nevada,"15,082",935.90
2016,All Causes,All causes,New Hampshire,"12,203",721.50
2015,All Causes,All causes,New Hampshire,"11,984",720.60
2014,All Causes,All causes,New Hampshire,"11,516",706.20
2013,All Causes,All causes,New Hampshire,"10,897",679.10
2012,All Causes,All causes,New Hampshire,"10,730",687.50
2011,All Causes,All causes,New Hampshire,"10,823",710.40
2010,All Causes,All causes,New Hampshire,"10,201",690.40
2009,All Causes,All causes,New Hampshire,"10,100",691.60
2008,All Causes,All causes,New Hampshire,"10,268",715.30
2007,All Causes,All causes,New Hampshire,"10,303",733.20
2006,All Causes,All causes,New Hampshire,"10,060",733.70
2005,All Causes,All causes,New Hampshire,"10,194",766.70
2004,All Causes,All causes,New Hampshire,"10,111",778.90
2003,All Causes,All causes,New Hampshire,"9,708",767.30
2002,All Causes,All causes,New Hampshire,"9,853",796.00
2001,All Causes,All causes,New Hampshire,"9,815",809.30
2000,All Causes,All causes,New Hampshire,"9,697",815.50
1999,All Causes,All causes,New Hampshire,"9,537",815.50
2016,All Causes,All causes,New Jersey,"73,155",668.50
2015,All Causes,All causes,New Jersey,"72,271",666.00
2014,All Causes,All causes,New Jersey,"71,316",665.70
2013,All Causes,All causes,New Jersey,"71,403",676.40
2012,All Causes,All causes,New Jersey,"70,534",677.60
2011,All Causes,All causes,New Jersey,"70,558",690.60
2010,All Causes,All causes,New Jersey,"69,495",691.10
2009,All Causes,All causes,New Jersey,"68,277",689.30
2008,All Causes,All causes,New Jersey,"70,026",718.30
2007,All Causes,All causes,New Jersey,"69,662",726.90
2006,All Causes,All causes,New Jersey,"70,356",744.90
2005,All Causes,All causes,New Jersey,"71,963",772.40
2004,All Causes,All causes,New Jersey,"71,371",775.80
2003,All Causes,All causes,New Jersey,"73,689",807.80
2002,All Causes,All causes,New Jersey,"74,009",821.70
2001,All Causes,All causes,New Jersey,"74,710",840.30
2000,All Causes,All causes,New Jersey,"74,800",852.60
1999,All Causes,All causes,New Jersey,"73,981",853.70
2016,All Causes,All causes,New Mexico,"18,365",753.40
2015,All Causes,All causes,New Mexico,"17,685",741.50
2014,All Causes,All causes,New Mexico,"17,579",749.60
2013,All Causes,All causes,New Mexico,"16,805",731.80
2012,All Causes,All causes,New Mexico,"16,710",744.60
2011,All Causes,All causes,New Mexico,"16,452",748.90
2010,All Causes,All causes,New Mexico,"15,931",749.00
2009,All Causes,All causes,New Mexico,"15,643",749.80
2008,All Causes,All causes,New Mexico,"16,005",788.60
2007,All Causes,All causes,New Mexico,"15,482",778.60
2006,All Causes,All causes,New Mexico,"15,296",793.10
2005,All Causes,All causes,New Mexico,"14,983",800.10
2004,All Causes,All causes,New Mexico,"14,298",786.70
2003,All Causes,All causes,New Mexico,"14,805",832.10
2002,All Causes,All causes,New Mexico,"14,344",823.80
2001,All Causes,All causes,New Mexico,"14,129",829.50
2000,All Causes,All causes,New Mexico,"13,425",808.60
1999,All Causes,All causes,New Mexico,"13,676",842.20
2016,All Causes,All causes,New York,"154,358",640.70
2015,All Causes,All causes,New York,"153,628",644.00
2014,All Causes,All causes,New York,"149,944",636.50
2013,All Causes,All causes,New York,"150,919",649.30
2012,All Causes,All causes,New York,"148,991",652.10
2011,All Causes,All causes,New York,"149,174",665.40
2010,All Causes,All causes,New York,"146,432",665.50
2009,All Causes,All causes,New York,"146,475",674.60
2008,All Causes,All causes,New York,"148,698",693.70
2007,All Causes,All causes,New York,"147,680",698.90
2006,All Causes,All causes,New York,"148,806",713.70
2005,All Causes,All causes,New York,"152,427",738.00
2004,All Causes,All causes,New York,"152,681",748.40
2003,All Causes,All causes,New York,"155,877",771.10
2002,All Causes,All causes,New York,"158,118",791.40
2001,All Causes,All causes,New York,"159,240",806.60
2000,All Causes,All causes,New York,"158,203",813.60
1999,All Causes,All causes,New York,"159,927",833.40
2016,All Causes,All causes,North Carolina,"90,465",782.40
2015,All Causes,All causes,North Carolina,"89,133",789.90
2014,All Causes,All causes,North Carolina,"85,367",775.90
2013,All Causes,All causes,North Carolina,"83,329",777.60
2012,All Causes,All causes,North Carolina,"81,925",786.40
2011,All Causes,All causes,North Carolina,"79,882",790.90
2010,All Causes,All causes,North Carolina,"78,773",804.90
2009,All Causes,All causes,North Carolina,"77,117",804.30
2008,All Causes,All causes,North Carolina,"77,283",828.10
2007,All Causes,All causes,North Carolina,"76,046",838.50
2006,All Causes,All causes,North Carolina,"74,716",849.30
2005,All Causes,All causes,North Carolina,"74,638",881.30
2004,All Causes,All causes,North Carolina,"72,384",876.10
2003,All Causes,All causes,North Carolina,"73,459",909.00
2002,All Causes,All causes,North Carolina,"72,027",912.60
2001,All Causes,All causes,North Carolina,"70,934",917.10
2000,All Causes,All causes,North Carolina,"71,935",952.70
1999,All Causes,All causes,North Carolina,"69,600",933.00
2016,All Causes,All causes,North Dakota,"6,242",688.40
2015,All Causes,All causes,North Dakota,"6,223",696.80
2014,All Causes,All causes,North Dakota,"6,184",692.70
2013,All Causes,All causes,North Dakota,"6,233",709.70
2012,All Causes,All causes,North Dakota,"6,038",701.20
2011,All Causes,All causes,North Dakota,"5,965",697.40
2010,All Causes,All causes,North Dakota,"5,944",704.30
2009,All Causes,All causes,North Dakota,"5,914",712.70
2008,All Causes,All causes,North Dakota,"5,871",713.30
2007,All Causes,All causes,North Dakota,"5,561",680.40
2006,All Causes,All causes,North Dakota,"5,868",724.40
2005,All Causes,All causes,North Dakota,"5,744",716.30
2004,All Causes,All causes,North Dakota,"5,601",702.20
2003,All Causes,All causes,North Dakota,"6,090",776.10
2002,All Causes,All causes,North Dakota,"5,892",755.50
2001,All Causes,All causes,North Dakota,"6,048",780.20
2000,All Causes,All causes,North Dakota,"5,856",761.80
1999,All Causes,All causes,North Dakota,"6,103",796.80
2016,All Causes,All causes,Ohio,"119,572",832.30
2015,All Causes,All causes,Ohio,"118,188",828.40
2014,All Causes,All causes,Ohio,"114,509",810.00
2013,All Causes,All causes,Ohio,"113,258",811.20
2012,All Causes,All causes,Ohio,"112,498",817.90
2011,All Causes,All causes,Ohio,"111,427",821.80
2010,All Causes,All causes,Ohio,"108,711",815.70
2009,All Causes,All causes,Ohio,"107,156",814.50
2008,All Causes,All causes,Ohio,"109,767",844.30
2007,All Causes,All causes,Ohio,"106,534",831.10
2006,All Causes,All causes,Ohio,"106,825",846.60
2005,All Causes,All causes,Ohio,"109,031",879.10
2004,All Causes,All causes,Ohio,"106,288",867.10
2003,All Causes,All causes,Ohio,"109,110",898.50
2002,All Causes,All causes,Ohio,"109,766",916.70
2001,All Causes,All causes,Ohio,"108,027",912.40
2000,All Causes,All causes,Ohio,"108,125",923.50
1999,All Causes,All causes,Ohio,"108,517",934.00
2016,All Causes,All causes,Oklahoma,"39,276",888.40
2015,All Causes,All causes,Oklahoma,"39,422",904.30
2014,All Causes,All causes,Oklahoma,"38,464",897.50
2013,All Causes,All causes,Oklahoma,"38,384",910.70
2012,All Causes,All causes,Oklahoma,"36,870",891.50
2011,All Causes,All causes,Oklahoma,"37,175",910.90
2010,All Causes,All causes,Oklahoma,"36,529",915.50
2009,All Causes,All causes,Oklahoma,"35,601",903.80
2008,All Causes,All causes,Oklahoma,"37,014",956.50
2007,All Causes,All causes,Oklahoma,"36,032",945.10
2006,All Causes,All causes,Oklahoma,"35,427",942.50
2005,All Causes,All causes,Oklahoma,"36,180",981.40
2004,All Causes,All causes,Oklahoma,"34,483",945.60
2003,All Causes,All causes,Oklahoma,"35,721",986.50
2002,All Causes,All causes,Oklahoma,"35,502",986.40
2001,All Causes,All causes,Oklahoma,"34,682",968.50
2000,All Causes,All causes,Oklahoma,"35,079",983.00
1999,All Causes,All causes,Oklahoma,"34,700",979.00
2016,All Causes,All causes,Oregon,"35,778",705.90
2015,All Causes,All causes,Oregon,"35,705",722.30
2014,All Causes,All causes,Oregon,"34,151",706.70
2013,All Causes,All causes,Oregon,"33,939",717.50
2012,All Causes,All causes,Oregon,"32,759",706.60
2011,All Causes,All causes,Oregon,"32,788",724.10
2010,All Causes,All causes,Oregon,"31,890",723.10
2009,All Causes,All causes,Oregon,"31,636",728.40
2008,All Causes,All causes,Oregon,"31,967",753.20
2007,All Causes,All causes,Oregon,"31,403",756.00
2006,All Causes,All causes,Oregon,"31,380",773.30
2005,All Causes,All causes,Oregon,"31,091",787.60
2004,All Causes,All causes,Oregon,"30,313",786.40
2003,All Causes,All causes,Oregon,"30,912",816.90
2002,All Causes,All causes,Oregon,"31,119",839.60
2001,All Causes,All causes,Oregon,"30,158",830.50
2000,All Causes,All causes,Oregon,"29,552",830.90
1999,All Causes,All causes,Oregon,"29,422",837.60
2016,All Causes,All causes,Pennsylvania,"133,040",770.10
2015,All Causes,All causes,Pennsylvania,"132,598",768.30
2014,All Causes,All causes,Pennsylvania,"128,434",750.20
2013,All Causes,All causes,Pennsylvania,"129,123",761.30
2012,All Causes,All causes,Pennsylvania,"126,981",759.20
2011,All Causes,All causes,Pennsylvania,"128,237",776.00
2010,All Causes,All causes,Pennsylvania,"124,596",765.90
2009,All Causes,All causes,Pennsylvania,"124,780",775.30
2008,All Causes,All causes,Pennsylvania,"127,462",799.10
2007,All Causes,All causes,Pennsylvania,"125,104",793.20
2006,All Causes,All causes,Pennsylvania,"125,539",808.40
2005,All Causes,All causes,Pennsylvania,"129,532",844.40
2004,All Causes,All causes,Pennsylvania,"127,640",841.30
2003,All Causes,All causes,Pennsylvania,"129,769",860.80
2002,All Causes,All causes,Pennsylvania,"130,223",874.10
2001,All Causes,All causes,Pennsylvania,"129,729",878.50
2000,All Causes,All causes,Pennsylvania,"130,813",891.90
1999,All Causes,All causes,Pennsylvania,"130,283",896.40
2016,All Causes,All causes,Rhode Island,"9,735",690.10
2015,All Causes,All causes,Rhode Island,"10,163",721.90
2014,All Causes,All causes,Rhode Island,"9,770",700.90
2013,All Causes,All causes,Rhode Island,"9,792",709.60
2012,All Causes,All causes,Rhode Island,"9,354",686.50
2011,All Causes,All causes,Rhode Island,"9,581",707.30
2010,All Causes,All causes,Rhode Island,"9,579",721.70
2009,All Causes,All causes,Rhode Island,"9,395",711.00
2008,All Causes,All causes,Rhode Island,"9,738",742.90
2007,All Causes,All causes,Rhode Island,"9,723",747.20
2006,All Causes,All causes,Rhode Island,"9,690",749.10
2005,All Causes,All causes,Rhode Island,"10,007",781.20
2004,All Causes,All causes,Rhode Island,"9,769",766.00
2003,All Causes,All causes,Rhode Island,"10,039",798.70
2002,All Causes,All causes,Rhode Island,"10,246",823.00
2001,All Causes,All causes,Rhode Island,"10,021",816.90
2000,All Causes,All causes,Rhode Island,"10,027",823.70
1999,All Causes,All causes,Rhode Island,"9,708",807.50
2016,All Causes,All causes,South Carolina,"48,130",829.80
2015,All Causes,All causes,South Carolina,"47,198",840.00
2014,All Causes,All causes,South Carolina,"45,454",829.10
2013,All Causes,All causes,South Carolina,"44,582",837.80
2012,All Causes,All causes,South Carolina,"43,198",835.20
2011,All Causes,All causes,South Carolina,"42,072",839.50
2010,All Causes,All causes,South Carolina,"41,614",854.80
2009,All Causes,All causes,South Carolina,"40,449",846.90
2008,All Causes,All causes,South Carolina,"40,289",867.00
2007,All Causes,All causes,South Carolina,"39,439",873.90
2006,All Causes,All causes,South Carolina,"38,761",886.80
2005,All Causes,All causes,South Carolina,"38,707",920.90
2004,All Causes,All causes,South Carolina,"37,276",909.50
2003,All Causes,All causes,South Carolina,"38,112",952.70
2002,All Causes,All causes,South Carolina,"37,736",964.30
2001,All Causes,All causes,South Carolina,"36,612",949.60
2000,All Causes,All causes,South Carolina,"36,948",980.20
1999,All Causes,All causes,South Carolina,"36,053",973.50
2016,All Causes,All causes,South Dakota,"7,845",719.50
2015,All Causes,All causes,South Dakota,"7,731",715.40
2014,All Causes,All causes,South Dakota,"7,507",710.40
2013,All Causes,All causes,South Dakota,"7,099",679.30
2012,All Causes,All causes,South Dakota,"7,333",712.30
2011,All Causes,All causes,South Dakota,"7,314",720.60
2010,All Causes,All causes,South Dakota,"7,100",715.10
2009,All Causes,All causes,South Dakota,"6,923",706.20
2008,All Causes,All causes,South Dakota,"7,083",731.90
2007,All Causes,All causes,South Dakota,"6,826",712.90
